STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,state,county,tract,tract_name,total_population,total_population_moe,asian_alone,asian_alone_moe,asian_share_pct,chinese_except_taiwanese,chinese_except_taiwanese_moe,taiwanese_alone,taiwanese_alone_moe,chinese_total_estimate,chinese_total_moe,chinese_estimate_lower,chinese_estimate_upper,chinese_relative_moe,chinese_estimate_reliability,chinese_share_pct,chinese_share_of_asian_pct,median_household_income,median_household_income_moe,income_relative_moe,income_top_coded,competitors_within_1_mile,competitors_within_3_miles
06,037,276101,06037276101,1400000US06037276101,2761.01,Census Tract 2761.01,G5020,S,326325,0,+33.9753456,-118.3783735,06,037,276101,Census Tract 2761.01; Los Angeles County; California,3441,588,688,334,19.99,178,136,27,44,205,142.9405470816451,62.05945291835491,347.9405470816451,0.6972709613738785,usable_with_caution,5.96,29.8,113786.0,5162.0,0.045365862232612,False,1,13
06,037,139301,06037139301,1400000US06037139301,1393.01,Census Tract 1393.01,G5020,S,2865657,0,+34.1781538,-118.5581265,06,037,139301,Census Tract 1393.01; Los Angeles County; California,4067,751,269,127,6.61,54,38,6,10,60,39.293765408777,20.706234591223,99.293765408777,0.6548960901462834,usable_with_caution,1.48,22.3,165515.0,34984.0,0.2113645288946621,False,4,10
06,037,139302,06037139302,1400000US06037139302,1393.02,Census Tract 1393.02,G5020,S,338289,0,+34.1767230,-118.5383655,06,037,139302,Census Tract 1393.02; Los Angeles County; California,5394,804,959,540,17.78,0,19,0,19,0,26.87005768508881,0.0,26.87005768508881,,zero_estimate,0.0,0.0,82806.0,8219.0,0.0992560925536796,False,1,8
06,037,139502,06037139502,1400000US06037139502,1395.02,Census Tract 1395.02,G5020,S,1047549,0,+34.1628402,-118.5263111,06,037,139502,Census Tract 1395.02; Los Angeles County; California,3336,450,84,90,2.52,2,5,0,14,2,14.866068747318506,0.0,16.866068747318508,7.433034373659253,high_uncertainty,0.06,2.38,132738.0,21064.0,0.1586885443505251,False,0,6
06,037,139600,06037139600,1400000US06037139600,1396,Census Tract 1396,G5020,S,2477482,0,+34.1640599,-118.5101001,06,037,139600,Census Tract 1396; Los Angeles County; California,5047,608,422,235,8.36,132,172,0,19,132,173.04623659588788,0.0,305.0462365958879,1.3109563378476354,high_uncertainty,2.62,31.28,89473.0,18187.0,0.2032680249907793,False,2,5
06,037,139701,06037139701,1400000US06037139701,1397.01,Census Tract 1397.01,G5020,S,3396397,2411,+34.1574290,-118.4954117,06,037,139701,Census Tract 1397.01; Los Angeles County; California,5166,710,306,77,5.92,63,106,0,19,63,107.68936809174804,0.0,170.68936809174804,1.7093550490753655,high_uncertainty,1.22,20.59,162188.0,60013.0,0.3700212099538806,False,2,6
06,037,139801,06037139801,1400000US06037139801,1398.01,Census Tract 1398.01,G5020,S,3666763,0,+34.1527171,-118.5455833,06,037,139801,Census Tract 1398.01; Los Angeles County; California,3631,581,385,247,10.6,163,101,9,15,172,102.1077861869505,69.8922138130495,274.10778618695053,0.5936499196915727,usable_with_caution,4.74,44.68,232434.0,15994.0,0.0688109312751146,False,0,6
06,037,143500,06037143500,1400000US06037143500,1435,Census Tract 1435,G5020,S,1191719,46468,+34.1476412,-118.4067800,06,037,143500,Census Tract 1435; Los Angeles County; California,5377,686,136,72,2.53,22,40,0,19,22,44.28317965096906,0.0,66.28317965096906,2.0128718023167758,high_uncertainty,0.41,16.18,178875.0,48636.0,0.2718993710691824,False,3,13
06,037,181000,06037181000,1400000US06037181000,1810,Census Tract 1810,G5020,S,4108343,30513,+34.1452670,-118.2043861,06,037,181000,Census Tract 1810; Los Angeles County; California,5831,821,1320,268,22.64,305,203,0,19,305,203.8872237291979,101.1127762708021,508.8872237291979,0.6684827007514685,usable_with_caution,5.23,23.11,151875.0,46661.0,0.3072329218106996,False,1,7
06,037,181500,06037181500,1400000US06037181500,1815,Census Tract 1815,G5020,S,1094349,0,+34.1347811,-118.1928518,06,037,181500,Census Tract 1815; Los Angeles County; California,3846,524,831,300,21.61,111,107,15,24,126,109.65856099730654,16.341439002693463,235.65856099730652,0.870306039661163,usable_with_caution,3.28,15.16,127847.0,29846.0,0.23345092180497,False,0,8
06,037,181600,06037181600,1400000US06037181600,1816,Census Tract 1816,G5020,S,1250035,0,+34.1297233,-118.2097405,06,037,181600,Census Tract 1816; Los Angeles County; California,4251,425,1025,291,24.11,246,123,0,14,246,123.79418403139948,122.20581596860052,369.7941840313995,0.5032283903715425,usable_with_caution,5.79,24.0,94091.0,54095.0,0.5749221498336716,False,1,7
06,037,183101,06037183101,1400000US06037183101,1831.01,Census Tract 1831.01,G5020,S,967955,0,+34.1225069,-118.1817872,06,037,183101,Census Tract 1831.01; Los Angeles County; California,3247,360,441,183,13.58,89,77,16,26,105,81.27115109311545,23.72884890688455,186.27115109311544,0.7740109627915757,usable_with_caution,3.23,23.81,120521.0,49814.0,0.413322159623634,False,2,8
06,037,406103,06037406103,1400000US06037406103,4061.03,Census Tract 4061.03,G5020,S,2209499,0,+34.0802569,-117.8911998,06,037,406103,Census Tract 4061.03; Los Angeles County; California,7285,957,886,235,12.16,149,205,27,29,176,207.04105872990507,0.0,383.0410587299051,1.1763696518744606,high_uncertainty,2.42,19.86,95118.0,13399.0,0.1408671334552871,False,2,7
06,037,920339,06037920339,1400000US06037920339,9203.39,Census Tract 9203.39,G5020,S,33931849,203805,+34.4151337,-118.6125780,06,037,920339,Census Tract 9203.39; Los Angeles County; California,10017,1349,3633,1010,36.27,740,650,0,21,740,650.3391422942341,89.66085770576592,1390.339142294234,0.878836678775992,usable_with_caution,7.39,20.37,164079.0,35540.0,0.2166029778338483,False,0,0
06,037,482521,06037482521,1400000US06037482521,4825.21,Census Tract 4825.21,G5020,S,1545510,685,+34.0502444,-118.1001251,06,037,482521,Census Tract 4825.21; Los Angeles County; California,5261,725,3089,673,58.72,1940,608,7,12,1947,608.118409522356,1338.8815904776438,2555.118409522356,0.3123361117218058,more_reliable,37.01,63.03,79464.0,7148.0,0.0899526829759388,False,2,42
06,037,183220,06037183220,1400000US06037183220,1832.20,Census Tract 1832.20,G5020,S,535234,0,+34.1199723,-118.1892861,06,037,183220,Census Tract 1832.20; Los Angeles County; California,2956,338,698,327,23.61,139,122,0,14,139,122.80065146407,16.199348535929985,261.80065146407003,0.8834579242019426,usable_with_caution,4.7,19.91,136854.0,12706.0,0.0928434682216084,False,3,10
06,037,183300,06037183300,1400000US06037183300,1833,Census Tract 1833,G5020,S,541305,0,+34.1210001,-118.2008163,06,037,183300,Census Tract 1833; Los Angeles County; California,2812,417,413,228,14.69,74,60,0,14,74,61.61168720299745,12.388312797002548,135.61168720299744,0.8325903676080737,usable_with_caution,2.63,17.92,97361.0,26839.0,0.2756647939113197,False,1,10
06,037,183510,06037183510,1400000US06037183510,1835.10,Census Tract 1835.10,G5020,S,500438,0,+34.1154022,-118.2030827,06,037,183510,Census Tract 1835.10; Los Angeles County; California,2377,332,316,240,13.29,157,225,0,14,157,225.43513479491168,0.0,382.4351347949117,1.4358925783115393,high_uncertainty,6.6,49.68,102813.0,20692.0,0.201258595702878,False,1,10
06,037,183520,06037183520,1400000US06037183520,1835.20,Census Tract 1835.20,G5020,S,427707,0,+34.1109412,-118.2015849,06,037,183520,Census Tract 1835.20; Los Angeles County; California,3649,644,74,65,2.03,7,11,0,14,7,17.804493814764857,0.0,24.804493814764857,2.54349911639498,high_uncertainty,0.19,9.46,69436.0,3487.0,0.0502189066190448,False,1,12
06,037,183610,06037183610,1400000US06037183610,1836.10,Census Tract 1836.10,G5020,S,378643,0,+34.1140024,-118.1948974,06,037,183610,Census Tract 1836.10; Los Angeles County; California,2694,293,241,83,8.95,81,46,0,14,81,48.08326112068523,32.91673887931477,129.08326112068522,0.5936205076627806,usable_with_caution,3.01,33.61,80688.0,17325.0,0.2147159428911362,False,3,11
06,037,192300,06037192300,1400000US06037192300,1923,Census Tract 1923,G5020,S,879493,0,+34.0797430,-118.3284923,06,037,192300,Census Tract 1923; Los Angeles County; California,2606,437,386,191,14.81,36,36,40,39,76,53.0754180388624,22.924581961137605,129.07541803886238,0.698360763669242,usable_with_caution,2.92,19.69,83219.0,22847.0,0.2745406697989642,False,1,34
06,037,195400,06037195400,1400000US06037195400,1954,Census Tract 1954,G5020,S,1030345,0,+34.0916923,-118.2740531,06,037,195400,Census Tract 1954; Los Angeles County; California,4306,574,311,133,7.22,61,56,17,27,78,62.16912416947821,15.83087583052179,140.1691241694782,0.7970400534548489,usable_with_caution,1.81,25.08,132500.0,49013.0,0.3699094339622641,False,1,28
06,037,183820,06037183820,1400000US06037183820,1838.20,Census Tract 1838.20,G5020,S,308653,0,+34.1039593,-118.1971254,06,037,183820,Census Tract 1838.20; Los Angeles County; California,3707,551,290,222,7.82,9,14,0,14,9,19.79898987322333,0.0,28.79898987322333,2.199887763691481,high_uncertainty,0.24,3.1,78426.0,25139.0,0.3205442072781985,False,1,10
06,037,185202,06037185202,1400000US06037185202,1852.02,Census Tract 1852.02,G5020,S,1205737,0,+34.0950599,-118.2170631,06,037,185202,Census Tract 1852.02; Los Angeles County; California,4198,883,290,116,6.91,62,43,0,14,62,45.22167621838005,16.778323781619946,107.22167621838004,0.7293818744900009,usable_with_caution,1.48,21.38,134875.0,28701.0,0.2127970342910101,False,1,13
06,037,185310,06037185310,1400000US06037185310,1853.10,Census Tract 1853.10,G5020,S,421083,0,+34.0922029,-118.2226256,06,037,185310,Census Tract 1853.10; Los Angeles County; California,2908,480,220,184,7.57,71,46,0,14,71,48.08326112068523,22.91673887931477,119.08326112068522,0.6772290298688061,usable_with_caution,2.44,32.27,93958.0,23112.0,0.2459822473871304,False,1,13
06,037,405101,06037405101,1400000US06037405101,4051.01,Census Tract 4051.01,G5020,S,1121229,0,+34.0958307,-117.9616912,06,037,405101,Census Tract 4051.01; Los Angeles County; California,5403,932,1538,751,28.47,691,292,110,177,801,341.45717154571525,459.5428284542848,1142.4571715457153,0.4262886036775471,more_reliable,14.83,52.08,89457.0,18791.0,0.2100562281319516,False,1,6
06,037,185320,06037185320,1400000US06037185320,1853.20,Census Tract 1853.20,G5020,S,556162,0,+34.0886826,-118.2248083,06,037,185320,Census Tract 1853.20; Los Angeles County; California,2692,444,181,86,6.72,48,41,0,14,48,43.32435804486894,4.675641955131063,91.32435804486894,0.9025907926014362,usable_with_caution,1.78,26.52,61618.0,11402.0,0.1850433314940439,False,1,14
06,037,481603,06037481603,1400000US06037481603,4816.03,Census Tract 4816.03,G5020,S,655706,0,+34.0841555,-118.1201868,06,037,481603,Census Tract 4816.03; Los Angeles County; California,3711,412,2580,541,69.52,2179,486,0,14,2179,486.2016042754281,1692.798395724572,2665.201604275428,0.2231306123338357,more_reliable,58.72,84.46,93375.0,21830.0,0.2337884872824631,False,9,46
06,037,481001,06037481001,1400000US06037481001,4810.01,Census Tract 4810.01,G5020,S,1049648,0,+34.0876622,-118.1302887,06,037,481001,Census Tract 4810.01; Los Angeles County; California,4282,702,2345,534,54.76,1464,388,50,58,1514,392.3111010409978,1121.6888989590022,1906.3111010409975,0.2591222596043578,more_reliable,35.36,64.56,74018.0,10741.0,0.1451133508065605,False,9,42
06,037,404600,06037404600,1400000US06037404600,4046,Census Tract 4046,G5020,S,22853908,2037701,+34.1118550,-117.9636140,06,037,404600,Census Tract 4046; Los Angeles County; California,1377,163,24,19,1.74,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,114167.0,17706.0,0.1550885982814648,False,0,4
06,037,800406,06037800406,1400000US06037800406,8004.06,Census Tract 8004.06,G5020,S,90972482,3993989,+34.0602402,-118.8610455,06,037,800406,Census Tract 8004.06; Los Angeles County; California,2018,347,98,64,4.86,17,53,0,14,17,54.81788029466298,0.0,71.81788029466298,3.224581193803705,high_uncertainty,0.84,17.35,239063.0,56814.0,0.2376528362816496,False,0,0
06,037,800410,06037800410,1400000US06037800410,8004.10,Census Tract 8004.10,G5020,S,37073474,1363468,+34.0618547,-118.7415768,06,037,800410,Census Tract 8004.10; Los Angeles County; California,3815,193,726,170,19.03,284,129,37,43,321,135.9779393872403,185.0220606127597,456.9779393872403,0.4236072878107174,more_reliable,8.41,44.21,189028.0,37661.0,0.1992350339632223,False,0,0
06,037,800504,06037800504,1400000US06037800504,8005.04,Census Tract 8005.04,G5020,S,21592238,3270476,+34.0575757,-118.6666196,06,037,800504,Census Tract 8005.04; Los Angeles County; California,2049,429,45,48,2.2,45,48,0,14,45,50.0,0.0,95.0,1.1111111111111112,high_uncertainty,2.2,100.0,182159.0,80535.0,0.4421137577610768,False,0,0
06,037,800506,06037800506,1400000US06037800506,8005.06,Census Tract 8005.06,G5020,S,26495803,2840764,+34.0516670,-118.6049698,06,037,800506,Census Tract 8005.06; Los Angeles County; California,2987,625,209,126,7.0,49,48,0,14,49,50.0,0.0,99.0,1.020408163265306,high_uncertainty,1.64,23.44,225729.0,68564.0,0.3037447558798382,False,0,0
06,037,186401,06037186401,1400000US06037186401,1864.01,Census Tract 1864.01,G5020,S,963513,0,+34.1174905,-118.2455175,06,037,186401,Census Tract 1864.01; Los Angeles County; California,2555,433,442,120,17.3,225,98,0,14,225,98.99494936611666,126.00505063388334,323.99494936611666,0.4399775527382962,more_reliable,8.81,50.9,57011.0,9484.0,0.1663538615354931,False,0,7
06,037,197200,06037197200,1400000US06037197200,1972,Census Tract 1972,G5020,S,744116,32985,+34.0907632,-118.2343586,06,037,197200,Census Tract 1972; Los Angeles County; California,3505,480,1518,446,43.31,419,205,6,9,425,205.19746587129188,219.8025341287081,630.1974658712919,0.4828175667559809,more_reliable,12.13,28.0,100392.0,23202.0,0.2311140329906765,False,1,14
06,037,197300,06037197300,1400000US06037197300,1973,Census Tract 1973,G5020,S,654245,0,+34.0811373,-118.2520467,06,037,197300,Census Tract 1973; Los Angeles County; California,3792,477,388,176,10.23,73,79,0,14,73,80.23091673413684,0.0,153.23091673413683,1.0990536538922857,high_uncertainty,1.93,18.81,108696.0,15515.0,0.1427375432398616,False,0,30
06,037,197410,06037197410,1400000US06037197410,1974.10,Census Tract 1974.10,G5020,S,1393312,0,+34.0929146,-118.2504370,06,037,197410,Census Tract 1974.10; Los Angeles County; California,4014,564,476,211,11.86,159,111,18,28,177,114.47707194019246,62.52292805980754,291.47707194019245,0.6467631183061721,usable_with_caution,4.41,37.18,103385.0,14198.0,0.1373313343328336,False,0,17
06,037,197420,06037197420,1400000US06037197420,1974.20,Census Tract 1974.20,G5020,S,615577,0,+34.0832000,-118.2571856,06,037,197420,Census Tract 1974.20; Los Angeles County; California,3445,414,351,166,10.19,101,107,19,30,120,111.1260545506768,8.873945449323188,231.12605455067683,0.9260504545889734,usable_with_caution,3.48,34.19,99375.0,25596.0,0.2575698113207547,False,0,32
06,037,197500,06037197500,1400000US06037197500,1975,Census Tract 1975,G5020,S,581662,58811,+34.0717475,-118.2577066,06,037,197500,Census Tract 1975; Los Angeles County; California,3790,460,400,180,10.55,159,141,0,14,159,141.69333082400175,17.306669175998252,300.69333082400175,0.8911530240503255,usable_with_caution,4.2,39.75,81914.0,15332.0,0.1871719120052738,False,0,40
06,037,197600,06037197600,1400000US06037197600,1976,Census Tract 1976,G5020,S,388305,0,+34.0683314,-118.2519864,06,037,197600,Census Tract 1976; Los Angeles County; California,2352,483,232,127,9.86,65,70,18,22,83,73.37574531137656,9.624254688623438,156.37574531137656,0.8840451242334526,usable_with_caution,3.53,35.78,78591.0,27531.0,0.350307287093942,False,3,39
06,037,197700,06037197700,1400000US06037197700,1977,Census Tract 1977,G5020,S,701770,0,+34.0685435,-118.2457754,06,037,197700,Census Tract 1977; Los Angeles County; California,4690,527,1819,475,38.78,894,406,10,19,904,406.4443381325418,497.5556618674582,1310.4443381325418,0.4496065687306878,more_reliable,19.28,49.7,62965.0,17921.0,0.2846184388152148,False,3,35
06,037,199110,06037199110,1400000US06037199110,1991.10,Census Tract 1991.10,G5020,S,901969,0,+34.0793607,-118.1974043,06,037,199110,Census Tract 1991.10; Los Angeles County; California,2335,580,204,120,8.74,55,44,3,5,58,44.28317965096906,13.71682034903094,102.28317965096906,0.763503097430501,usable_with_caution,2.48,28.43,83333.0,24055.0,0.2886611546446185,False,0,17
06,037,187102,06037187102,1400000US06037187102,1871.02,Census Tract 1871.02,G5020,S,1954146,236563,+34.1090483,-118.2514556,06,037,187102,Census Tract 1871.02; Los Angeles County; California,4615,875,1232,587,26.7,179,119,7,12,186,119.60351165413162,66.39648834586838,305.60351165413164,0.6430296325490947,usable_with_caution,4.03,15.1,91944.0,33819.0,0.3678217175672148,False,0,11
06,037,187200,06037187200,1400000US06037187200,1872,Census Tract 1872,G5020,S,918311,33035,+34.1054563,-118.2468522,06,037,187200,Census Tract 1872; Los Angeles County; California,2872,549,536,173,18.66,52,41,0,14,52,43.32435804486894,8.675641955131063,95.32435804486894,0.8331607316320949,usable_with_caution,1.81,9.7,96912.0,6316.0,0.0651725276539541,False,0,12
06,037,187300,06037187300,1400000US06037187300,1873,Census Tract 1873,G5020,S,1168844,0,+34.1016126,-118.2567240,06,037,187300,Census Tract 1873; Los Angeles County; California,3681,477,526,131,14.29,183,123,0,14,183,123.79418403139948,59.20581596860053,306.7941840313995,0.6764709509912539,usable_with_caution,4.97,34.79,126528.0,36825.0,0.2910422989377845,False,0,8
06,037,670702,06037670702,1400000US06037670702,6707.02,Census Tract 6707.02,G5020,S,6698210,94012,+33.7548021,-118.3294037,06,037,670702,Census Tract 6707.02; Los Angeles County; California,5770,1090,1220,381,21.14,630,347,0,19,630,347.51978360950903,282.48021639049097,977.519783609509,0.5516187041420778,usable_with_caution,10.92,51.64,203409.0,32918.0,0.1618315807068517,False,0,3
06,037,670201,06037670201,1400000US06037670201,6702.01,Census Tract 6702.01,G5020,S,4873145,8019,+33.7791915,-118.3368440,06,037,670201,Census Tract 6702.01; Los Angeles County; California,3994,615,618,170,15.47,105,92,0,14,105,93.05912099305472,11.940879006945266,198.05912099305476,0.8862773427909975,usable_with_caution,2.63,16.99,166806.0,34843.0,0.2088833734997542,False,0,6
06,037,236400,06037236400,1400000US06037236400,2364,Census Tract 2364,G5020,S,1340500,0,+34.0067001,-118.3512616,06,037,236400,Census Tract 2364; Los Angeles County; California,4432,639,84,58,1.9,10,15,0,14,10,20.518284528683196,0.0,30.518284528683196,2.0518284528683197,high_uncertainty,0.23,11.9,101607.0,16439.0,0.1617900341511903,False,2,15
06,037,237500,06037237500,1400000US06037237500,2375,Census Tract 2375,G5020,S,337329,0,+33.9783023,-118.2893094,06,037,237500,Census Tract 2375; Los Angeles County; California,2631,567,20,24,0.76,0,14,0,14,0,19.79898987322333,0.0,19.79898987322333,,zero_estimate,0.0,0.0,44856.0,6892.0,0.1536472266809345,False,5,27
06,037,213201,06037213201,1400000US06037213201,2132.01,Census Tract 2132.01,G5020,S,334942,0,+34.0526559,-118.3045301,06,037,213201,Census Tract 2132.01; Los Angeles County; California,4086,580,1757,426,43.0,35,39,44,71,79,81.00617260431454,0.0,160.00617260431454,1.025394589928032,high_uncertainty,1.93,4.5,44849.0,9068.0,0.2021895694441347,False,16,45
